0.1516773810	new kindle
0.1514107143	this model
0.1511130952	books on
0.1501130952	larger screen and
0.1501130952	feel of
0.1486607143	back of
0.1486250000	the 2016
0.1474630952	the best
0.1474107143	the older
0.1454107143	the gen
0.1454107143	the power
0.1453797619	one side
0.1424107143	the left
0.1416773810	the weight
0.1412797619	issues with
0.1411130952	reading in
0.1409464286	going back
0.1406130952	fit in
0.1386297619	the bottom
0.1386130952	read for
0.1379464286	the bottom of
0.1374107143	the audible
0.1364107143	to listen
0.1355773810	to connect
0.1337916667	the page turn
0.1334464286	the first one
0.1332440476	to buy
0.1324107143	to download
0.1312797619	version of
0.1312797619	close to
0.1309940476	price of
0.1296130952	difficult to
0.1286130952	as well as
0.1284630952	going to
0.1284107143	the leather
0.1282797619	a day
0.1279940476	hours of
0.1262440476	the previous
0.1257440476	the reader
0.1255773810	the current
0.1252440476	very light
0.1244464286	awkward to
0.1239630952	seems to
0.1224107143	the shape
0.1224107143	this version
0.1207440476	the book
0.1202440476	a deal
0.1199464286	disappointed in
0.1195773810	the replacement
0.1194107143	i'm reading
0.1190773810	an avid
0.1189940476	case for
0.1182797619	the device and
0.1182440476	a nice
0.1181250000	the bluetooth
0.1172440476	the larger
0.1169107143	only thing
0.1167440476	the option
0.1164940476	the screen on
0.1164107143	to adjust
0.1162797619	needed to
0.1157440476	the light
0.1157440476	a paperwhite
0.1154940476	the oasis and
0.1154464286	pleased with
0.1149464286	feels more
0.1144630952	the new
0.1144107143	the metal
0.1142797619	crisp and
0.1142797619	quality of
0.1139940476	oasis and
0.1134107143	the added
0.1132797619	the voyage and
0.1132797619	voyage or
0.1129940476	cover and
0.1125773810	a tablet
0.1124107143	the cost
0.1124107143	to set
0.1122440476	the hand
0.1117130952	the next
0.1117130952	to use
0.1115773810	the prior
0.1110773810	a half
0.1110773810	to return
0.1104630952	need to
0.1101607143	a very
0.1099940476	kindle and
0.1089940476	buttons on
0.1089464286	long time
0.1089107143	from amazon
0.1084107143	the black
0.1075773810	the lower
0.1074107143	the edges
0.1072797619	the back
0.1070773810	this product
0.1069464286	switch to
0.1067440476	the size
0.1067130952	at first
0.1062797619	problem with
0.1059107143	a charger
0.1054107143	the original
0.1052797619	option to
0.1049464286	wanted to
0.1047440476	the button
0.1046130952	size and
0.1044107143	the audio
0.1042797619	issue with
0.1032130952	the top
0.1017440476	the product
0.1015773810	the 32gb
0.1014107143	a bad
0.1004107143	the edge
0.1004107143	the store
0.1002797619	reading time
0.1002440476	every kindle
0.0999940476	device in
0.0997440476	the screen size
0.0997440476	the money
0.0997440476	the reason
0.0996250000	to page
0.0994107143	a software
0.0994107143	to grip
0.0994107143	one hand
0.0992797619	weeks of
0.0980773810	to switch
0.0974107143	the font
0.0974107143	the auto
0.0964630952	used to
0.0962797619	screen on
0.0962797619	books from
0.0962797619	device and
0.0959464286	the front
0.0952797619	screen and
0.0952797619	kindle yet
0.0952797619	hand and
0.0946130952	a new
0.0945773810	to worry
0.0944107143	the quality
0.0942797619	perfect for
0.0940773810	the pool
0.0939107143	a larger
0.0936130952	nice to
0.0935773810	to carry
0.0924630952	the first
0.0924107143	the end
0.0919107143	in airplane
0.0912797619	weight of
0.0908797619	the whole
0.0896250000	the reading
0.0894107143	the eyes
0.0887797619	the side
0.0874464286	to move
0.0874107143	very easy
0.0872440476	this reader
0.0862797619	read on
0.0857130952	this new
0.0852130952	to go
0.0844107143	the 2017
0.0826130952	read in
0.0824107143	this feature
0.0822797619	upgrade to
0.0822130952	to get
0.0819107143	first oasis
0.0812797619	weight and
0.0812440476	for reading
0.0807797619	the device to
0.0804464286	bottom of
0.0799464286	the day
0.0794107143	to change
0.0792797619	pages with
0.0772797619	cover for
0.0764107143	new device
0.0762797619	enough to
0.0757797619	looking for
0.0757130952	because of
0.0754107143	the features
0.0744107143	to upgrade
0.0742797619	comfortable to
0.0741130952	to see
0.0737797619	old one
0.0737130952	most of
0.0734464286	same as
0.0734107143	the water
0.0729107143	a long
0.0714107143	the upgrade
0.0712797619	screen with
0.0712797619	reader and
0.0709107143	the touch
0.0702797619	so many
0.0702130952	a good
0.0694107143	the design
0.0694107143	this price
0.0687797619	to do
0.0686607143	first one
0.0684107143	so light
0.0674464286	needs to
0.0672797619	paperwhite and
0.0666607143	not as
0.0664464286	the second
0.0657130952	new one
0.0654107143	the years
0.0654107143	the bigger
0.0652797619	voyage and
0.0652797619	read at
0.0649107143	the problem
0.0644107143	the 6
0.0644107143	the experience
0.0644107143	best kindle
0.0642797619	case and
0.0642797619	out of
0.0642797619	love to
0.0642797619	hand for
0.0642797619	great for
0.0632797619	the right
0.0632797619	device for
0.0629107143	of reading
0.0624107143	for long
0.0622797619	even if
0.0619464286	the time
0.0619107143	a device
0.0619107143	the waterproof
0.0616607143	a much
0.0616607143	time to
0.0611130952	a full
0.0597797619	to put
0.0592797619	to make
0.0592797619	size of
0.0592797619	hold in
0.0584107143	the amazon
0.0582797619	reading with
0.0581130952	to try
0.0572797619	the way
0.0572797619	the last
0.0566607143	not like
0.0554464286	to hold in
0.0551130952	to take
0.0549107143	a voyage
0.0549107143	the pages
0.0546607143	back and
0.0544464286	for several
0.0541130952	enough for
0.0529107143	the 7
0.0521130952	the other
0.0521130952	same time
0.0519464286	sure if
0.0514464286	i'm very
0.0507797619	also like
0.0504464286	to give
0.0499107143	other kindle
0.0492797619	the only
0.0469107143	in love
0.0449464286	a while
0.0439464286	not in
0.0439464286	side of
0.0427797619	to keep
0.0417797619	i'm not
0.0399464286	like to
0.0367797619	do like
0.0342797619	even with
0.0329464286	with one
0.0327797619	to say
0.0314464286	to work
0.0292797619	back to
0.0284464286	don't like
0.0284464286	as good
0.0272797619	to find
0.0259464286	go to
0.0249464286	the old
0.0229464286	all of
0.0224464286	yet to
0.0222797619	a better
0.0222797619	so much
0.0209464286	the battery does
0.0204464286	to know
0.0202797619	way to
0.0179464286	the most
0.0159464286	the good
0.0159464286	to last
0.0149464286	a more
0.0149464286	as much
0.0139464286	a first
0.0129464286	of time
